373,Ediamat,eyamat,ediamat,,22025,12.2621,-16.5289,1
374,Mara,chin mara,mara,,22000,23.5237,92.9003,2
375,Maring,naga maring,maring,,22000,24.6769,94.3835,1
376,Polci cluster,polci,groupe Polci,,22000,9.9742,9.3328,2
377,Sarikoli,sarikoli,sarikoli,,22000,37.9463,75.1272,2
378,Krongo,crongo,krongo,,21688,10.585,29.8883,2
379,Ashtiani,astianí,ashtiani,,21000,34.4861,51.0562,2
380,Khunsari,junsarí,khunsari,,21000,32.8795,51.6796,2
381,Semnani,semnani,semnani,,21000,34.8679,53.4924,2
382,Plains Cree,clisteno de las llanuras,cree des plaines,,20933,56.3544,-113.8345,1
383,Higher Reservoir Mazatec,mazateco de la presa alto,mazatèque de la Presa (haut),,20665,18.158,-96.7045,1
384,Chilchotla Mazatec,mazateco de Chilchotla,mazatèque de Chilchotla,,20585,18.2934,-96.7029,1
385,"Zapotec of the Valleys, middle northwest",zapoteco del valle medio noroccidental,"zapotèque des vallées,  nord-ouest central",,20448,17.05,-96.6333,2
386,Aluo,laka,aluo,,20000,25.9368,102.1839,2
387,Bangni,bangni,bangni,,20000,28.0331,93.0651,1
388,Bru,bru,bru,,20000,15.3174,105.4938,2
389,Cho-ca-nga-ca-kha,chocangacakha,chocangacakha,,20000,27.4107,91.2277,2
390,Crimean Tatar (Dobruja),tártaro crimeano (Dobruja),tatar de Crimée (Dobroudja),,20000,43.9414,28.3062,3
391,Dhimal,dhimal,dhimal,,20000,26.6192,87.4635,3
392,Griko (Salento),griko salentino,griko (Salento),,20000,40.1578,18.2208,3
393,Kaiowá Guarani,guaraní kaiowá,guarani-kaiowá,,20000,-21.5812,-55.0759,1
394,Karelian (Karelia),carelio (Carelia),carélien (Carélie),,20000,63.0474,33.4616,2
395,Khoirao,khoirao,khoirao,,20000,25.2198,94.1583,1
396,Manchad,lahuli de Chamba,manchad,,20000,32.6578,77.5415,1
397,Mariupolitan Greek,mauropoliano,grec de Marioupol,,20000,47.1364,37.5444,3
398,Padam,padam,padam,,20000,28.2463,95.3668,1
399,Pemon (Venezuela),pemón (Venezuela),pemon (République bolivarienne du Venezuela),,20000,5.1347,-61.853,1
400,Tacenwit,tacenwit,tacenwit,,20000,36.5703,2.2892,1
401,Tangwang,tangwang,tangwang,,20000,35.7643,102.8979,2
402,Western Neo-Aramaic,neo-arameo sirio,araméen occidental,,20000,33.8339,36.5405,2
403,Yaghnobi,yagnobí,yaghnobi,,20000,38.5632,68.4475,2
404,Yaw,yos,yaw,,20000,21.6,94.8333,2
405,Yeyi,yeyi,yeyi,,20000,-19.4562,23.2031,2
406,Sorbian,sorbio,sorbien,,19500,51.5001,14.4744,2
407,Biete,biete,biete,,19000,25.6514,93.2409,2
408,Hrangkhol,rancol,hrangkhol,,19000,24.1467,92.3071,1
409,Terena,tereno,terêna,,19000,-20.2841,-55.4638,3
410,Kati,katí,kati,,18700,35.3845,71.3177,2
411,Kulung,kulungo,kulung,,18686,27.518,86.9375,1
412,Kaingang,kaingán,kaingang,,18500,-28.1495,-52.4707,2
413,Lowland Mazatec,mazateco del este bajo,mazatèque des basses terres,,18389,18.0801,-96.5236,1
414,Vafsi,vafsí,vafsi,,18000,34.0867,49.8861,2
415,Bassari,basarí,bassari,,17910,12.4419,-12.6617,1
416,Bayot,bayot,bayotte,,17150,12.4218,-16.4149,1
417,Pochuri,pochuri,pochuri,,17000,25.6712,94.779,1
418,Tamahaq (Libya),tamahaq (Libia),tamahaq (Jamahiriya arabe libyenne),,17000,24.9611,10.1733,2
419,Swampy Cree,clisteno occidental,swampy cree,,16685,53.9849,-97.7626,1
420,Koraga,koraga,koraga,,16665,11.6952,75.6738,4
421,Oyda,oyda,oyda,,16597,5.9438,36.6503,1
422,Pangvali,paharí pangwalí,pangvali,,16285,33.4589,76.9152,4
423,Shipibo-Conibo,shipibo-conibo,shipibo-conibo,,16085,-8.4289,-74.6411,2
424,Amba,amba,amba,,16000,0.6737,30.198,1
425,Tsez,dido,tsez,,15356,42.2376,45.8734,2
426,Bonan,bonan,bonan,,15000,36.089,102.843,2
427,Chrau,gro,chrau,,15000,10.5634,107.1496,2
428,Dari,darí,dari,,15000,31.8402,54.1625,2
429,Dzala,dzalakha,dzalakha,,15000,27.7078,91.3623,1
430,Ersu,ersu,ersu,,15000,28.7778,102.1277,2
431,Gangte,gangte,gangte,,15000,24.1968,93.587,2
432,Gurdu-Mbaaru,guruntum,gurdu-mbaaru,,15000,9.7415,10.4534,3
433,Ha-lung Tibetan,halung tibetano,walung,,15000,27.6831,87.8256,2
434,Hlersu,sansu,hlersu,,15000,24.3789,102.046,1
435,Juk,juk,juk,,15000,15.3333,106.85,2
436,Kwama,kwama,kwama,,15000,9.5465,34.2059,1
437,Laemae,lama,laemae,,15000,26.4179,98.7758,3
438,Lavua,lavüa,lavua,,15000,18.4483,98.1848,2
439,Macushi (Brazil),macusí (Brasil),macushi (Brésil),,15000,3.7765,-61.1279,1
440,Nahali,nahalí,nahali,,15000,21.4735,74.0258,2
441,Naluo,naluo,naluo,,15000,26.5895,100.8506,1
442,Nyoe,nyoe,nyoe,,15000,14.9102,104.6049,2
443,O'odham (Akimel),papago (Akimel),o'odham (Akimel),,15000,33.059,-112.0479,2
444,O'odham (Tohono),papago (Tohono),o'odham (Tohono),,15000,31.9186,-111.8798,2
445,Paiwan,paiwan,paiwan,,15000,22.4313,120.7809,1
446,Rao,rao,rao,,15000,25.871,107.0476,2
447,Semai,semái,semai,,15000,4.3039,101.445,3
448,Shatt,shatt,shatt,,15000,10.8117,29.7235,3
449,Siwi,siví,siwi,,15000,29.1905,25.5322,2
450,Tagargrent,wargla,tagargrent,,15000,30.9587,4.0209,3
451,Tayurayt,tayurayt,tayurayt,,15000,36.5648,1.9061,1
452,Totoli,tolitoli,totoli,,15000,0.8953,120.2838,1
453,Aruaco,aruaco,aruaco,,14799,10.0986,-73.5424,1
454,Yakkha,yakha,yakkha,,14648,27.1908,87.3358,4
455,Kuruba,kurumba,kuruba,,14613,11.4369,76.3549,4
456,Tuamotuan,tuamotuano,tuamotuan,,14400,-14.9354,-147.7455,2
457,Katla,catla,katla,,14208,11.7329,29.3939,2
458,Garífuna (Belize),garífuna (Belize),garifuna (Belize),,14061,17.1833,-88.5833,1
459,Thulung,thulungo,thulung,,14034,27.4534,86.6423,2
460,Bawm,chin bom,bawm,,14000,22.1874,92.6477,2
461,Guajajara,guajajara,guajajára,,14000,-4.8282,-46.8017,1
462,Niuean,niue,niue,,14000,-19.0491,-169.8706,2
463,Uhunduni,uhunduní,uhunduni,,14000,-4.2054,137.031,1
464,Gusilay,gusilay,gusilay,,13950,12.7019,-16.4382,1
465,Xavante,xavanté,xavante,,13303,-14.4832,-53.5305,1
466,Dondo,dondo,dondo,,13000,0.747,120.4266,1
467,Khampti,jamtí,khampti,,13000,27.8827,96.5093,1
468,Nalu,nalu,nalu,,13000,10.9523,-14.7629,2
469,Tagoi,tagoí,tagoi,,13000,10.8252,30.1657,3
470,Karko,karko,karko,,12986,11.964,29.4186,2
471,San Mateo del Mar Huave,huave de San Mateo del Mar,huave de San Mateo del Mar,,12667,16.2,-94.9833,1
472,Q'eqchi' (Belize),cachí (Belize),q’eqchi' (Belize),,12366,16.8107,-88.3999,1
473,Kadaru,kadaru,kadaru,,12360,12.1789,30.2398,2
474,Mazatlán Mazatec,mazateco de Mazatlán,mazatèque de Mazatlán,,12340,18.033,-96.8999,1
475,Badiaranke,badiara / badyara,badiaranké,,12205,12.4043,-13.5736,3
476,Alune,alune,alune,,12000,-3.0637,128.3752,1
477,Bangani,bangani,bangani,,12000,29.8692,79.0686,4
478,Chamalal,chamalal,chamalal,,12000,42.5712,46.0739,2
479,Chru,cru,chru,,12000,11.4666,109.05,1
480,Hill Miri,hill miri,miri,,12000,27.7078,94.0374,2
481,Jinuo,yinuo,jinuo,,12000,21.4758,101.3111,2
482,Muya,muya,muya,,12000,30.2593,101.7497,1
483,Samei,samei,sani,,12000,25.0756,103.0133,3
484,Tajio,tajio,tajio,,12000,-0.0954,120.0173,1
485,Tobada',tobada',tobada,,12000,-2.019,119.4708,5
486,Yurt Tatar,tártaro de yurt,tatar yurt,,12000,46.3943,48.3288,2
487,Yaqui (Mexico),yaqui (México),yaqui (Mexique),,11806,27.6436,-110.296,1
488,Ch'orti' (Guatemala),chortí (Guatemala),ch’orti' (Guatemala),,11734,14.968,-89.2905,2
489,Filomeno Mata Totonac,totonacano filomeno mata-coahuillán,totonaque de Filomeno Mata,,11710,20.198,-97.7022,1
490,Northern Totonac,totonacano septentrional,totonaque septentrional,,11529,20.2741,-97.955,4
491,Komo,como,komo,,11500,9.0804,34.0905,2
492,Tuwuli,bowiri,bowili,,11400,7.0572,0.3845,1
493,Poqomam,Poqomam,pokomam,,11273,14.6455,-89.7274,2
494,Idu,chulikata,idu,,11101,28.6496,95.8419,2
495,Kari'ña (Venezuela),galibi (Venezuela),galibi (République bolivarienne du Venezuela),,11000,8.4941,-64.0942,3
496,Machiguenga,machiguenga,machiguenga,,11000,-11.8888,-72.9052,2
497,Piaroa (Venezuela),piaroa (Venezuela),piaroa (République bolivarienne du Venezuela),,11000,4.5435,-66.7089,1
498,Tuvaluan,tuvaluano,tuvalu,,11000,-8.5049,179.187,2
499,Waunana (Colombia),waumeo (Colombia),waunana (Colombie),,11000,4.2806,-77.0581,1
500,Noon,noono,noon,,10925,14.8173,-16.5234,1
501,Sampang,sampang,sampang,,10810,27.257,86.9444,1
502,Central Alaskan Yupik (2),yupí alasquiano central (2),yupik d'Alaska Centrale (2),,10400,61.4387,-160.4882,1
503,Central Alaskan Yupik (Nuniak Island),yupí alasquiano central (isla de Nunivak),yupik d'Alaska Centrale (île Nunivak),,10400,59.8889,-166.289,1
504,Bukiyip,arapeso montañés,bukiyip,,10304,-3.4256,143.0886,1
505,Saparua,saparua,saparua,,10216,-3.5757,128.6464,2
506,Darai,darai,darai,,10210,27.9264,84.331,3
507,Bandial,bandal,bandial,,10125,12.5317,-16.1553,1
508,Bongo,bongo,bongo,,10084,6.1405,31.7999,2
509,Northwestern Tarahumara,tarahumara noroccidental,tarahumara nord-occidental,,10031,27.9169,-107.0552,1
510,Algherese Catalan,alguerés,catalan alguerais,,10000,40.5638,8.3276,2
511,Aragonese,aragonés,aragonais,,10000,42.2935,-0.4394,2
512,Baima,baima,baima,,10000,33.1531,103.8696,1
513,Bukharic,bukárico,boukharique,,10000,39.8043,64.4224,2
514,Bunun,bunún,bunun,,10000,23.3624,121.1077,1
515,Burunge,burunguí,burunge,,10000,-4.7297,35.7769,1
516,Chayahuita,chayahuita,chayahuita,,10000,-5.3425,-76.6955,2
517,Cherokee (Oklahoma),cheroki (Oklahoma),cherokee (Oklahoma),,10000,36.7544,-98.3569,2
518,Dalecarlian,dalecarliano,dalécarlien,,10000,61.2385,14.0295,2
519,"Huitoto (Colombia, Peru)","huitoto (Colombia, Perú)","huitoto (Colombie, Pérou)",,10000,-3.0308,-71.8066,2
520,Hulaula (Israel),hulaulá (Israel),hulaula (Israël),,10000,32.2128,34.9118,3
521,Karang,karango,karanga,,10000,8.3093,15.3588,1
522,Karelian (Tver),carelio (Tver),carélien (Tver),,10000,58.1533,36.101,2
523,Karone,karon,karone,,10000,12.7769,-16.7733,1
524,Kryz,kryts,kriz,,10000,41.1455,48.164,3
525,"Kurripako (Colombia, Venezuela)","curripaco (Colombia, Venezuela)","kurripako (Colombie, République bolivarienne du Venezuela)",,10000,2.3723,-67.5659,2
526,Kurtöp,kurtöp,kurtöp,,10000,27.7127,90.9667,1
527,Lamgang,lamkang,lamgang,,10000,24.2569,94.0759,4
528,Miqie,michal miqie,yi de miqie,,10000,26.9053,100.8506,2
529,Mojo,mojo,moxo,,10000,-14.966,-65.1708,2
530,Muot,nicobarés central,muot,,10000,8.0932,93.4963,4
531,Naiki,naiquí,naiki,,10000,19.8287,78.2281,4
532,Ñandeva Guarani,guaraní ñandeva,guarani-ñandeva,,10000,-22.0652,-54.7558,1
533,Ngwaba,enguaba,ngwaba,,10000,9.9904,12.81,3
534,North Frisian,frisón septentrional,frison du nord,,10000,54.7341,8.7478,3
535,Northern Khanty,jantí septentrional,khanty septentrional,,10000,63.7047,66.676,2
536,Nyah Kur,ñahkur,nyahkur,,10000,15.6587,101.5068,2
537,Nyenkha,nyenkha,nyenkha,,10000,27.4595,90.4119,1
538,Orang Hulu,yakuno,orang hulu,,10000,1.8871,103.984,2
539,Otoro,otoro,otoro,,10000,11.1864,30.6353,3
540,Solon,solon,solon,,10000,48.166,119.4873,2
541,Southern Tujia,tujia meridional,tujia du sud,,10000,28.258,109.9398,3
542,Taba,taba,taba,,10000,0.0659,127.4084,1
543,Talu,talu,talu,,10000,26.5623,102.8506,1
544,Tamazight (Tunisia),tamazight (Túnez),tamazight (Tunisie),,10000,36.0313,9.8767,3
545,Tayal,atayal,tayal,,10000,24.5458,121.3591,1
546,Temein,temeino,temein,,10000,11.8377,29.4625,3
547,Temiar,temiar,temiar,,10000,4.9493,101.4113,2
548,Trukhmen,trukhmenio,trukhmen,,10000,44.4886,44.5385,2
549,Vidunda,vidunda,vidunda,,10000,-6.8664,37.304,1
550,Kogui,cogui,kogui,,9911,10.8548,-74.0258,1
551,Paloor,palor,paloor,,9680,14.7801,-16.8035,1
552,Awakatek (Guatemala),aguacateco (Guatemala),awacatèque (Guatemala),,9613,15.3429,-91.312,1
553,Choctaw (Louisiana),chocta (Luisiana),choctaw (Louisiane),,9500,31.6822,-92.1252,1
554,Choctaw (Mississipi),chocta (Mississipi),choctaw (Mississippi),,9500,32.7713,-89.1163,1
555,Choctaw (Oklahoma),chocta (Oklahoma),choctaw (Oklahoma),,9500,34.1472,-94.81,1
556,Gawar-Bati,gavar-batí,gawar-bati,,9500,35.158,71.4083,2
557,Taruang,digarú,darang deng,,9332,28.12,95.88,1
558,Khaling,jalingo,khaling,,9288,27.5781,86.7163,2
559,Western Tarahumara,tarahumara occidental,tarahumara occidental,,9196,27.3361,-108.5007,1
560,Nunavimmiutitut,nunavimmiutitut,nunavimmiutitut,,9105,58.1665,-68.3605,1
561,Woods Cree,clisteno del bosque,cree des bois,,9095,55.1711,-102.9061,1
562,Phula (Viet Nam),pula (Vietnam),phula (Viet Nam),,9046,22.7833,105.4666,2
563,Dol-po,dolpo,dolpo,,9000,29.2193,83.0676,2
564,Helong,helong,helong,,9000,-10.1905,123.5247,3
565,Lisela,lisela,lisela,,9000,-3.2392,127.0239,1
566,Motuo Menba,monpa de Motuo,menba de Motuo,,9000,28.664,94.0347,2
567,Panamahka,panamaka,panamahka,,9000,14.2856,-84.5947,1
568,Zuni,zuñí,zuni,,9000,35.082,-108.76,1
569,Mopán (Belize),mopán (Belize),mopán (Belize),,8980,16.2449,-88.8654,3
570,Tulishi,tulishi,tulishi,,8628,11.5984,29.0917,3
571,Central Cuicatec,cuicateco central,cuicatèque central,,8621,17.8,-96.961,1
572,Ts'amay,tsamai,ts'amakko,,8621,5.4382,37.2463,2
573,Phalura,phalura,phalura,,8600,35.7264,71.7434,2
574,Northern Popoloc,popoloca septentrional,popoloc septentrional,,8597,18.6818,-97.658,1
575,Ixcatlán Mazatec,mazateco de Ixcatlán,mazatèque d'Ixcatlán,,8593,18.1447,-96.4855,1
576,Patla-Chicontla Totonac,totonacano de Patla,totonaque de Patla-Chicontla,,8590,20.1644,-97.6927,3
577,Toram,toram,toram,,8456,11.1581,19.6023,3
578,Northwestern Tlapanec,tlapaneco noroccidental,tlapanèque nord-occidental,,8409,17.5595,-98.9332,1
579,Dene,dené,dene,,8195,56.4807,-109.4127,1
580,Micmac (Massachusetts),micmac (Massachussets),micmac (Massachusetts),,8145,42.3589,-71.0578,2
581,Argobba,argobba,argobba,,8000,10.5958,39.9792,4
582,Austral dialects,dialectos de las islas Australes,dialectes des Iles Australes,,8000,-23.3775,-149.4909,2
583,Belanda Bor,belanda bor,belanda bor,,8000,6.4954,27.7404,2
584,Feroge,feroge,feroge,,8000,8.5049,25.7189,1
585,Hachijō,hachijō,hachijō,,8000,33.11,139.7891,2
586,Inga,inga,inga,,8000,1.1658,-77.0011,3
587,Kanga,canga,kanga,,8000,10.844,29.4708,3
588,Lajia,lakia,lajia,,8000,23.7439,110.0526,2
589,Lakha,lakha,lakha,,8000,27.5898,90.3735,2
590,Mbya Guarani (Paraguay),guaraní mbyá (Paraguay),mbyá guarani (Paraguay),,8000,-26.5099,-55.2832,2
591,Mundurukú,mundurucú,mundurukú,,8000,-8.1027,-57.3486,1
592,Ojibwe,oyibua,ojibwe,,8000,46.0706,-93.6677,3
593,Quichua (Salasaca),quichua (Salasaca),quichua (Salasaca),,8000,-1.3511,-78.6511,2
594,Rongpo,rangpo,rongpo,,8000,30.7229,79.7387,1
595,Sanyi,sanie,sanyi,,8000,24.9262,102.5134,3
596,Temuan,temuano,temuan,,8000,3.3709,101.984,3
597,Tingal,tingal,tingal,,8000,12.238,31.1215,2
598,Wampis,huambisa,huambisa (wampis),,8000,-3.4476,-77.7941,1
599,Wunai Bunu,bunú wunai,bunu wunai,,8000,24.4146,107.8378,2
600,Yanesha,amuesa,yanesha,,8000,-10.3743,-75.2343,3
601,Mam (Mexico),mam (México),mam (Mexique),,7977,17.3661,-93.5334,3
602,Pana,pana,pana,,7800,13.165,-3.4277,2
603,Macushi (Guyana),macusí (Guyana),macushi (Guyane),,7750,3.6888,-59.4799,1
604,Chukchi,chukoto,tchouktche,,7742,67.6248,176.1767,3
605,Cabécar,cabécar,cabecar,,7622,9.9012,-83.6844,1
606,Awa Cuaiquer,cuaiquer,awa-cuaiquer,,7500,1.4939,-78.5742,4
607,Lishana Deni (Israel),lishana deni  (Israel),lishana deni (Israël),,7500,31.7748,35.1013,3
608,Central Pame,pame central,pamé central,,7399,21.9208,-99.3741,1
609,Puinave,puinave,puinave,,7377,4.434,-68.1591,2
610,Mebengokre,cayapó,mebengokre,,7266,-6.5569,-52.4707,1
611,Tunebo,tunebo,tunebo,,7231,6.4463,-72.0483,2
612,Quechua of Peruvian Amazonia,quechua amazónico peruano,quechua de l'Amazonie péruvienne,,7200,-2.3723,-74.1137,1
613,Asur,asuri,asuri,,7000,22.4719,84.9023,2
614,Bashkardi,baskardí,bashkardi,,7000,28.5169,57.7551,2
615,Burji,buryí,burji,,7000,2.1857,37.9248,1
616,Choyi,queyu,choyi,,7000,30.8519,99.6659,2
617,Gazi,gazi,gazi,,7000,32.8036,51.6211,2
618,Guichong,guichión,guiqiong,,7000,30.8148,101.7021,1
619,Karagash,tofa,karagash,,7000,47.2643,47.2412,2
620,Natanzi,natanzí,natanzi,,7000,33.452,51.3006,3
621,Nayini,nayiní,nayini,,7000,32.8519,53.1573,3
622,Parya,parya,parya,,7000,38.5094,68.0932,3
623,Segeju,daiso,segeju,,7000,-4.8173,39.0783,3
624,Sivandi,sivandi,sivandi,,7000,29.9168,51.5945,2
625,Soi,soi,soi,,7000,31.6533,55.6787,2
626,Tucano (Brazil),tucano (Brasil),tucano (Brésil),,7000,0.1757,-67.2363,1
627,Wapishana (Guyana),wapishana (Guyana),wapishana (Guyane),,7000,2.3065,-59.6997,1
628,Yulu,yulu,yulu,,7000,8.3854,24.1754,1
629,Zhaba,chaba,zhaba,,7000,31.4,100.4734,1
630,Sakapultek,sacapulteco,sakapultèque,,6973,14.9752,-91.0527,2
631,Chara,chara,chara,,6932,6.479,36.3647,1
632,Kosraean,kosreano,kosrae,,6900,5.322,162.9904,3
633,Waunana (Panama),waumeo (Panamá),waunana (Panama),,6882,8.2984,-78.1018,3
634,San Francisco del Mar Huave,huave de San Francisco del Mar,huave de San Francisco del Mar,,6874,16.3333,-94.5166,4
635,Northern East Cree,clisteno nororiental,cree du nord-est,,6870,53.6916,-78.8011,1
636,Micmac (Canada),micmac (Canadá),micmac (Canada),,6850,45.9646,-60.6172,1
637,Northern Tepehuán,tepehuano septentrional,tepehuan septentrional,,6802,26.4258,-107.2683,2
638,Miju,miju,miju,,6700,28.1155,96.2896,1
639,Rio Grande Keresan,queresano de Río Grande,keresan du Rio Grande,,6685,35.5147,-106.3655,2
640,Western Mazatec,mazateco del oeste,mazatèque occidental,,6639,18.1351,-96.9057,1
641,Bussa,busa,bussa,,6624,5.7225,37.1406,1
642,Beli,beli,beli,,6600,6.4736,29.2675,2
643,Chesu,chesu,chesu,,6600,24.4211,102.0459,2
644,Thuri,thuri,thuri,,6600,8.4397,25.4333,1
645,Karata,karata,karata,,6574,42.5874,46.3348,2
646,Saulteau,saulteaux,saulteau,,6558,50.5573,-98.6562,1
647,Kumāle,kumhali,kumāle,,6533,27.788,84.548,3
648,Lower Northwestern Otomí,otomí noroccidental bajo,bas otomí du nord-est,,6509,20.1865,-100.1469,1
649,Dimme,dimé,dime,,6501,5.9548,36.2988,1
650,Chiquitano (Bolivia),Chiquitano (Bolivia),chiquitano (État plurinational de Bolivie),,6500,-16.5835,-61.6113,2
651,Tumtum,tumtum,tumtum,,6500,10.477,30.4321,3
652,Bezhta,bejila,bezhta,,6461,42.1369,46.1508,2
653,Thakali,thakali,thakali,,6441,28.7146,83.6478,1
654,Dongotono,dongotono,dongotono,,6219,4.965,35.321,1
655,Mawé,mawé-sateré,mawé,,6219,-3.8642,-56.7773,1
656,Shor,sorio,chor,,6210,53.0544,87.7478,3
657,Central Tlapanec,tlapaneco central,tlapanèque cental,,6191,17.2624,-98.7482,1
658,Oji-Cree,oyi-clisteno,oji-cree,,6110,53.8141,-94.8977,1
659,Keiga,keiga,keiga,,6072,11.3184,29.696,3
660,Ampibabo Lauje,lauje,ampibabo-lauje,,6000,0.3295,120.1904,1
661,Cashinahua (Brazil),cashinahua (Brasil),cashinahua (Brésil),,6000,-9.2603,-71.5304,1
662,Geji cluster,grupo geji,groupe geji,,6000,10.196,9.5581,3
663,Mbya Guarani (Brazil),guaraní mbyá (Brasil),mbyá guarani (Brésil),,6000,-30.1451,-50.625,1
664,Moklen,moklen,moklen,,6000,8.1953,98.3036,2
665,Nauruan,nauruano,nauruan,,6000,-0.53,166.9221,3
666,Nheengatu / Yeral (Brazil),nheengatú  (Brasil),nheengatú / yeral (Brésil),,6000,-0.4833,-67.0166,3
667,Parachi,parachí,parachi,,6000,34.4658,68.637,2
668,Quechua of San Martín,quechua de San Martín,quechua de San Martín,,6000,-6.5336,-76.4428,3
669,Sawkna,sokna,sawkna,,6000,27.252,17.7539,4
670,Sulung,sulung,sulung,,6000,27.839,92.8784,2
671,Tindi,tindi,tindi,,6000,42.466,46.1453,2
672,Western Apache,apache occidental,apache occidental,,6000,33.2563,-110.4637,2
673,Yanomami (Brazil),yanomamö (Brasil),yanomami (Brésil),,6000,3.0746,-63.457,1
674,Yazgulami,yazgulamí,yazgulâmi,,6000,38.1982,71.4276,3
675,Chantyal,chantel,chantyal,,5912,28.4493,83.4054,2
676,Mortlockese,mortlock,mortlock,,5904,5.5811,153.5668,2
677,Baníwa do Içana,baniwa,baniwa de l'Içana,,5811,1.2743,-68.291,1
678,"Akawaio (Guyana, Venezuela)","akawaio (Guyana, Venezuela)","akawaio (Guyane, République bolivarienne du Venezuela)",,5800,5.3753,-60.5126,2
679,Akhvakh,ajvaj,akhvakh,,5793,42.472,46.3238,2
680,Veps,vepsio,veps,,5753,60.3269,34.8046,3
681,Qikiqtaaluk nigiani,qikiqtaaluk nigiani,nigiani de Qikiqtaaluk,,5740,63.7577,-68.5178,1
682,Sipakapense,sipacapense,sipakapense,,5687,15.2121,-91.6335,2
683,Bribri (Costa Rica),talamanca (Costa Rica),bribri (Costa Rica),,5647,9.5596,-83.3073,1
684,Bainouk-Gunyaamolo,bainuko-gunyaamolo,bainouk-gunyaamolo,,5635,12.7421,-16.1141,1
685,Kwatay,kwatay,kwatay,,5625,12.4204,-16.7596,3
686,Baheng (Viet Nam),baheng (Vietnam),baheng (Viet Nam),,5569,22.8166,106.35,1
687,Central Zoque,zoqué central,zoque central,,5500,17.0965,-93.2095,2
688,Dameli,damelí,dameli,,5500,35.578,71.8684,3
689,Sak (Bangladesh),sak (Bangladesh),sak (Bangladesh),,5500,21.5041,92.2055,3
690,Yidgha,munyaní,yidgha,,5500,36.0024,71.6006,2
691,Southeastern Tarahumara,tarahumara suroriental,tarahumara du sud-est,,5406,26.0891,-106.9645,1
692,Chimané,chimané,chimané,,5300,-15.2629,-66.8518,1
693,Dilling,dillingo,dilling,,5295,12.0178,29.663,2
694,San Dionisio del Mar Huave,huave de San Dionisio del Mar,huave de San Dionisio,,5165,16.3166,-94.75,2
695,Lafofa,lafofa,lafofa,,5140,10.3716,30.6243,3
696,Akeu,akeu,akeu,,5000,21.5833,101.0166,2
697,Anung (China),anung (China),anong (Chine),,5000,26.7368,98.7766,4
698,Bagvalal,bagvalal,bagvalal,,5000,42.5247,46.192,2
699,Bambassi,bambeshi,bambassi,,5000,9.7469,34.7662,2
700,Barí,motilón,barí,,5000,9.0261,-73.2678,1
701,Bartangi,bartangí,bartangi,,5000,38.048,71.8286,3
702,Bokar,bokar,bokar,,5000,28.8735,94.3807,1
703,Brokpa,sagtenpa,brokpa,,5000,27.3766,91.9981,2
704,Creek,muskoguí,creek,,5000,35.6319,-95.9616,2
705,Cubeo (Colombia),cubeo (Colombia),cubeo (Colombie),,5000,1.5,-70.5,1
706,Dagur (Hailar),daguro (Hailar),dagour (Hailar),,5000,48.6111,119.7949,2
707,Damal,damal,damal,,5000,-4.2806,137.0324,1
708,Dhaiso,daisa,dhaiso,,5000,-5.0745,38.4741,2
709,Gorum,gorumo,gorum,,5000,18.667,83.0346,2
710,Guarayu,guarayo,guarayu,,5000,-15.919,-62.8747,2
711,Gutnish,gotlandiano,gutnisk,,5000,57.3027,18.5284,2
712,Hopi,hopí,hopi,,5000,35.8721,-110.6205,1
713,Ilue,ilue,ilue,,5000,4.9185,8.2397,4
714,Jibbali,yibalí,jibbali,,5000,18.0623,52.4267,3
715,Kalasha,calasa,kalasha,,5000,35.6684,71.7201,3
716,Kami,kami,kami,,5000,-6.8937,37.1337,3
717,Kathu,gasu,katou,,5000,24.136,105.249,2
718,Khojki,luvatí,khojki,,5000,23.6193,58.5653,3
719,Khwe,xun,khwe,,5000,-18.271,21.4892,2
720,Kom,kom,kom,,5000,24.0414,93.6639,2
721,Korandje,Korandje,korandje,,5000,29.4049,-3.2605,3
722,Lachi,lati,lachi,,5000,22.5,104.1333,2
723,Mak,ching,mak,,5000,25.5532,107.3809,2
724,Manihiki,manihiki-rakahanga,manihiki,,5000,-10.4,-161,2
725,Megleno-Romanian,rumano meglenita,mégléno-roumain,,5000,41.1042,22.2025,3
726,Miji,miji,miji,,5000,27.3351,92.5735,2
727,Mo'ang (China),moang (China),mo’ang (Chine),,5000,23.8421,103.9116,2
728,Mo'ang (Viet Nam),moang (Vietnam),mo’ang (Viet Nam),,5000,22.7833,105.3666,2
729,Molise Croatian,croata molise,croate de Molise,,5000,41.8787,14.7065,3
730,Moroccan Judeo-Arabic (Morocco),judeo-árabe marroquí (Marruecos),judéo-arabe marocain (Maroc),,5000,34.0435,-5.0097,3
731,Namuyi,namuyi,namuyi,,5000,28.0727,101.9565,1
732,Padoe,padoe,padoe,,5000,-2.6467,121.2615,1
733,Patamona (Guyana),patamona (Guyana),patamona (Guyane),,5000,4.5873,-59.8095,1
734,Pu,pur,pu,,5000,8.2549,93.1022,4
735,Pume,yaruro,yaruro,,5000,6.7518,-68.247,2
736,Singpho,yingpho,singpho,,5000,27.5569,96.7456,2
737,Turi,turi,turi,,5000,21.8411,87.2973,2
738,Udi (Azerbaijan),udi (Azerbaiyán),oudi (Azerbaïdjan),,5000,41.0689,47.4609,3
739,Yecuana (Venezuela),ye'cuana (Venezuela),yecuana (République bolivarienne du Venezuela),,5000,4.8501,-64.5117,1
